"id","post","native_id","article_account_id"
"6737","Masks cost $11 each and come in black or leopard print. The masks are being sold to raise money to help big cats. Portions of the proceeds also support first responders.","1659085977","1"
"6738","Each location is also using disposable menus, requiring all employees to wear masks when entering the premises and gloves when handling food, while offering hand sanitizer at entrances and high-contact areas and additional signage and floor mats emphasizing health and safety guidelines.","1659244729","1"
"6739","And despite all the hurdles to get to this point, Mangel said he has still managed to throw on a smile even underneath his mask.","1659244729","1"
"6740","Politico reported Sunday, citing the Department of Homeland Security, that China delayed informing the WHO that the coronavirus was contagious until it could first stockpile masks and other critical equipment.","1659282520","1"
"6741","Pence, meanwhile, admitted he had made a mistake during a recent hospital visit. “I should have worn the mask at the Mayo Clinic,"" he said.","1659282520","1"
"6742","Hillstone Restaurant Group is facing backlash after reportedly telling employees not to wear masks as the restaurant operator's Texas locations reopen amid the coronavirus pandemic.","1659360160","1"
"6743","An unidentified back-of-the-house employee at a Hillstone restaurant in Dallas said they were removed from the work schedule after taking issue with being asked not to wear a mask, CBS 11 reported. Another employee told CBS 11 they were told they wouldn't be rehired if they declined to return to work and not wear a mask, according to CBS 11.","1659360160","1"
"6744","""While masks are not required to worn by guests or staff members, our staff is aware of the need to provide space,"" Hillstone said. ""If you are concerned about your well being with respect to masks not being worn by staff or by other guests, we hope you will join us at a later date.""","1659360160","1"
"6745","“I think the virus has mutated because our immune system reacts to the virus and we have a lower viral load now due to the lockdown, mask-wearing, social distancing,” he said. “We still have to demonstrate why it’s different now.”","1659372410","1"
"6746","NEW YORK — Pat Marmo walked among 20 or so deceased in the basement of his Brooklyn funeral home, his protective mask pulled down so his pleas could be heard.","1659664866","1"
"6747","The chain, which is planning to hire at least 30,000 workers this summer, has created new positions such as delivery managers, curbside pickup personnel and workers to help streamline mobile app orders and its drive-thru in addition to sanitation workers. It previously ramped up its health measures with contactless service, mask and glove requirements for workers.","1659681578","1"
"6748","A man, wearing a face mask, walks past a hair salon ready to reopen in Arlington, Virginia, on May 28, 2020. (Photo by OLIVIER DOULIERY/AFP via Getty Images)","1659683498","1"
"6749","If hurricanes or other disasters are common within your area the Red Cross suggests adding items such as a whistle, N95 mask, rain gear, towels, duct tape, scissors, sleeping bags, matches, plastic sheeting, extra clothes, household liquid bleach and work gloves.","1659697791","1"
"6750","Walking into a Wuhan subway station Wednesday, Wu Shenghong, a manager for a clothing manufacturer, used her smartphone to scan a barcode on a poster that triggered her health code app. A green code and part of her identity card number appeared on the screen. A guard wearing a mask and goggles waved her through.","1659762251","1"
